"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"2484","XM_022483195.1",104.174359379345,-0.474481884341375,0.417817635656548,-1.13561957143285,0.256115814278228,0.496718988339628,84.5384793885172,73.0454760963342,85.9133558683151,147.794261694991,101.691408071698,83.4421416527009,119.147716416874,87.9677009855226,135.050923426963,121.909486409382,105.417003161501
"2485","XM_022471298.1",108.257565959448,0.61164983385306,0.539228577462024,1.13430530097626,0.256666506354166,0.497220346715878,119.122402774729,67.8279420894532,108.325535660049,159.61780263059,95.996689219683,148.133240237379,94.2821060342217,58.6451339903484,136.888350956581,114.545826156466,87.4481958044269
"2486","XM_022444635.1",25.1396709275416,3.20726381482648,2.82969301602498,1.13343171738534,0.257033000878178,0.497329930155767,0,21.9136428289003,44.8243595834687,51.2353440542635,44.7442195515472,46.8776076700567,0,12.5668144265032,18.3742752961854,36.0001167920323,0
"2487","XM_022458707.1",306.507485115825,-1.93017453335558,1.70258982371714,-1.13366972271781,0.25693311452122,0.497329930155767,0,279.659822768822,222.254116268033,263.073785817084,334.361349739743,216.574547435662,484.879402461712,670.928259103867,229.678441202317,339.546556106668,330.626055370162
"2488","XM_022484147.1",39.4806904729571,-1.4951305797492,1.31874466971565,-1.13375288945932,0.256898217359106,0.497329930155767,0,42.7837788564243,33.6182696876016,42.367688352564,23.592406672634,41.2522947496499,54.9115562616896,64.230384846572,55.1228258885562,39.2728546822171,37.1355352046197
"2489","XM_022472317.1",564.888420596957,-0.221749594529461,0.19573456816385,-1.13290971855229,0.257252168331546,0.497554012996409,493.781572792021,610.451478805079,551.899927371459,558.662309207065,531.235915766551,555.030874813471,628.892729261237,770.066461801837,499.780288056243,556.365441331409,457.605627360152
"2490","XM_022436661.1",21.2758870908873,-2.51650912980799,2.22326076433847,-1.13190012173708,0.257676427512806,0.498174426524759,0,44.8707924591767,11.2060898958672,14.7794261694991,11.3894377040302,0,32.118080077592,33.5115051373419,11.9432789425205,31.0910099567552,43.1251376569777
"2491","XM_022469929.1",95.8970755728251,1.832677812394,1.62314482852701,1.12909075036584,0.258859552840949,0.500114619865462,61.4825304643762,113.742241350006,136.340760399717,106.411868420393,96.8102204842566,114.381362714938,49.7312207653038,0,147.912916134292,102.273059068274,125.781651499518
"2492","XM_022481054.1",438.591378156724,-1.92282747775924,1.70308837091225,-1.12902390187145,0.258887750873438,0.500114619865462,0,303.660479200475,296.027541415825,477.868112813804,519.846478062521,353.457161832227,716.958432699796,833.598690291381,432.714183225166,497.456159308083,392.917920874685
"2493","XM_022441695.1",28.118846719892,-0.713643036837296,0.632581200778049,-1.12814455434266,0.259258875402494,0.500630656312718,17.2919616931058,21.9136428289003,8.40456742190039,38.4265080406976,28.4735942600755,29.0641167554352,18.6492077869889,19.5483779967828,51.4479708293191,42.5455925724018,33.5417737332049
"2494","XM_022459618.1",54.3758105002173,-1.49171808210063,1.3239299004517,-1.12673494389067,0.259854563465524,0.501579738782291,0,59.4798876784436,32.684428862946,53.2059342101967,52.879532197283,57.1906813574692,73.5607640486785,71.2119484168516,61.5538222422211,75.2729714742494,61.0939450140517
"2495","XM_022442389.1",91.1123681324641,-1.63844076073423,1.45473500175291,-1.12628125312168,0.260046490302513,0.501713862969913,0,65.7409284867008,70.0380618491699,89.6618520949611,107.386126923713,93.7552153401134,103.606709927716,175.935401971045,75.3345287143601,81.8184472546189,138.958776894706
"2496","XM_022489017.1",52.085014213462,-2.65765687935307,2.36010008982185,-1.12607803830628,0.260132488984816,0.501713862969913,0,28.1746836371575,50.4274045314023,0,77.2854701344906,32.8143253690397,95.3181731334989,112.403173481501,57.878967182984,85.0911851448037,33.5417737332049
"2497","XM_022478162.1",26.3147984927454,-1.5385655630937,1.36796419300777,-1.12471186815996,0.260711150878422,0.502628546387153,0,18.7831224247717,24.2798614410456,14.7794261694991,33.354781847517,31.8767732156386,33.1541471768692,45.3801632068172,11.9432789425205,35.1819323194861,40.7292966760345
"2498","XM_022475475.1",457.32099632767,0.401437259730968,0.357210612520591,1.12381112335465,0.261093161603143,0.503163522801253,476.489611098915,530.101455099111,465.986571503144,447.323965396839,457.204570690355,563.468844194081,371.948088640501,605.301561543239,411.583766634553,414.819527580918,286.302997222713
"2499","XM_022481136.1",75.2837839418449,0.886274852529115,0.789160476322701,1.12306036493229,0.261411857913214,0.503576104039301,119.122402774729,82.43703730872,72.8395843231367,76.8530160813952,50.4389384035623,98.4429761071191,77.7050324457871,19.5483779967828,84.5216663624528,69.5456801664261,76.6669113901825
"2500","XM_022490343.1",19.8819901902153,-4.0370156549684,3.59602878053307,-1.12263163098766,0.261593975695404,0.50372535959907,0,21.9136428289003,0,0,28.4735942600755,0,27.9738116804834,69.8156357027957,13.780706472139,35.1819323194861,21.5625688284888
"2501","XM_022469901.1",39.1330130482037,-2.48103801567032,2.21544216317049,-1.11988390259746,0.262763238850995,0.505774582898316,0,45.9142992605529,30.8167472136348,0,34.1683131120906,34.689429675842,65.2722272544612,55.8525085622366,52.3666845941284,49.0910683527713,62.2918655045233
"2502","XM_022459631.1",122.436492112507,-1.66476809184261,1.48707831954599,-1.11948918221797,0.262931503374634,0.505896185949436,0,82.43703730872,107.391694835394,123.161884745826,143.181502564951,105.943393334328,166.806802983623,166.161212972654,165.368477665669,152.182311893591,134.167094932819
"2503","XM_022465789.1",3776.46331793027,0.246730403284675,0.220513896845817,1.11888822797045,0.26318782571045,0.506035831203957,3539.08815985565,3911.06349155801,4206.95291507347,3593.37114934421,3425.78015511937,4633.3827421084,3331.99179127535,3189.87639526074,4303.25527436662,3371.73821136285,4034.59621190836
"2504","XM_022474110.1",1192.06277602085,0.262164617162272,0.234321140127858,1.11882614184628,0.263214316853907,0.506035831203957,1358.37965744731,1052.89836258859,1277.49424812886,1276.94242104472,1296.76883573029,1229.13087310889,1468.10707967574,1030.47878297326,1031.71555788081,985.094104945612,1105.68061270529
"2505","XM_022461996.1",48.4943840295176,-0.753486644261629,0.674002918481816,-1.11792786588944,0.263597802586549,0.506570787086486,28.8199361551763,62.6104080825722,53.2289270053691,18.7206064813655,39.0495006995321,54.3780248972658,53.8754891624124,60.0414467044043,59.7163947126025,49.0910683527713,53.9064220712221
"2506","XM_022471916.1",12.2284825354761,-4.81315547782052,4.30745170486124,-1.11740207612509,0.263822447861374,0.506800185157485,0,0,15.8752940191452,0,9.76237517488302,0,43.5148181696408,14.6612834975871,14.6994202369483,36.0001167920323,0
"2507","XM_022437806.1",63.1922679569135,-2.7317931555608,2.44560005011153,-1.11702367500206,0.263984202587102,0.506908636320028,80.6958212344937,0,86.8471966929707,0,32.5412505829434,35.6269818292431,108.787045424102,74.0045738449634,124.026358249251,102.273059068274,50.3126605998073
"2508","XM_022463380.1",218.475742812569,1.16568559182765,1.04405563788053,1.11649757880149,0.264209206003963,0.50713840418783,182.526262316117,724.193720155085,182.098960807842,97.5442127186939,91.9290328968151,315.955075696182,230.00689603953,173.142776542933,131.376068367726,172.636923707246,101.823241690086
"2509","XM_022466218.1",23.2695219807441,1.14120385303364,1.02247195197206,1.11612240397654,0.264369743376723,0.507244298372078,34.5839233862116,12.5220816165144,33.6182696876016,40.3970981966308,9.76237517488302,28.126564602034,12.4328051913259,14.6612834975871,24.8052716498503,13.9091360332852,31.1459327522617
"2510","XM_022455182.1",9.69959263904346,-5.51850749206288,4.94664555998058,-1.11560600514999,0.264590820491251,0.507466219061705,0,0,0,19.7059015593321,0,25.3139081418306,26.9377445812062,0,18.3742752961854,16.3636894509238,0
"2511","XM_022470722.1",86.1186618201721,-1.65707435564058,1.48705027899147,-1.11433646800727,0.265134867628774,0.508286277856025,0,86.6110645142249,74.7072659724479,84.7353767051281,78.0990013990642,62.815994277876,103.606709927716,138.933115048563,100.13980036421,135.000437970121,82.6565138425405
"2512","XM_022474484.1",1597.87517189326,0.433715475501563,0.389327046633404,1.11401321652835,0.265273516752447,0.508286277856025,1736.88148561863,3050.17038042264,1510.0206134681,1362.66309282782,1361.85133689618,1307.88525399458,1253.64119012537,1596.68358852294,1485.56015769659,1566.00508045341,1345.26471079961
"2513","XR_002634316.1",1090.98124943297,-0.229461819288886,0.206004210862468,-1.1138695579484,0.265335150862524,0.508286277856025,1223.88662205649,1100.89967545189,1016.95265804995,965.589176407273,1089.31836326403,975.054239537179,1239.13625073549,1447.27812811895,953.624887872022,855.820958283314,1133.23278398614
"2514","XM_022445963.1",21.4224981203716,-2.02429923790241,1.81966414155055,-1.11245761878755,0.265941442675599,0.509042586497151,0,15.652602020643,0,17.7353114033989,34.9818443766641,37.5020861360454,15.5410064891574,33.5115051373419,36.7485505923708,18.8182428685623,25.1563302999036
"2515","XM_022464567.1",46.7516087917342,-1.75760685903362,1.57976368691454,-1.11257580712368,0.265890655628171,0.509042586497151,0,50.0883264660577,18.676816493112,67.9853603796958,17.0841565560453,55.3155770506669,58.0197575595211,59.3432903473763,92.7900902457362,63.8183888586027,31.1459327522617
"2516","XM_022477937.1",89.3086732179162,-1.66922470371136,1.50191911887736,-1.1113945369835,0.266398562789823,0.509714897166219,0,88.6980781169773,73.7734251477923,79.808901315295,103.318470600845,55.3155770506669,144.013326799525,188.502216397548,61.5538222422211,89.1821075075346,98.2294802186714
"2517","XM_022443709.1",12.57709093726,-3.00749965225769,2.71205344611311,-1.10893819462445,0.267456845408844,0.511381893554491,0,10.435068013762,10.2722490712116,19.7059015593321,0,0,29.0098787797605,33.5115051373419,8.26842388328343,16.3636894509238,10.7812844142444
"2518","XM_022465065.1",20.1367291021898,-5.44503993724134,4.91039918954429,-1.10887928395628,0.267482261730413,0.511381893554491,0,0,0,75.8677210034286,41.4900944932528,0,0,32.115192423286,37.6672643571801,34.3637478469399,0
"2519","XM_022458024.1",224.452154977477,0.444935050081332,0.402113854047199,1.10649022808626,0.268514391284823,0.513151361510575,259.379425396587,166.961088220192,252.137022657012,265.044375973017,298.565974098506,196.885952214238,180.275675274226,220.617408820834,194.767318139565,179.182399487615,255.157064470451
"2520","XM_022489712.1",66.5119385520679,-0.453164738091391,0.409736543556689,-1.1059905327402,0.268730617113551,0.513360789993903,78.774492157482,57.3928740756912,57.8981311286471,65.029475145796,45.5577508161208,63.7535464312771,75.6328982472328,55.1543522052086,72.5783874199323,89.1821075075346,70.6773089378245
"2521","XM_022468370.1",121.767469741771,0.526079762217904,0.476194650540244,1.10475781620198,0.26926454362439,0.514176720748835,138.335693544846,148.177965795421,147.546850295585,95.5736225627607,129.3514710672,130.319749322758,100.498508629885,106.817922625277,134.132209662153,144.000467168129,64.6877064854665
"2522","XR_002637891.1",69.0882835904867,-1.01724714458755,0.921011467375774,-1.10448911943082,0.269381020835866,0.514195176171236,65.3251886183997,15.652602020643,57.8981311286471,67.0000653017292,92.7425641613887,45.9400555166556,101.534575729162,37.7004432795097,95.546231540164,72.8184180566108,107.812844142444
"2523","XM_022466268.1",14.910401562029,2.0906604575537,1.9012733140366,1.09961068833129,0.271501783003109,0.517881428443921,11.5279744620705,0,24.2798614410456,16.7500163254323,16.2706252914717,21.5636995282261,0,4.18893814216774,19.2929890609947,26.1819031214781,23.958409809432
"2524","XM_022472748.1",82.5808766056876,0.657780739085092,0.59836040658855,1.09930525456274,0.271634941175925,0.517881428443921,51.8758850793174,113.742241350006,90.5825599915931,79.808901315295,111.453783246581,103.130736874125,68.3804285522927,117.988424337725,57.878967182984,72.8184180566108,40.7292966760345
"2525","XM_022479278.1",110.848401653981,0.794533343586103,0.722726988748577,1.09935474384575,0.271613362587098,0.517881428443921,126.807719082776,86.6110645142249,142.877646172307,116.264819200059,119.589095892317,145.320583777176,119.147716416874,48.172788634929,70.7409598903138,76.0911559467956,167.708868666024
"2526","XM_022478079.1",68.5119522864908,-1.46837904027226,1.33646148361437,-1.09870659070632,0.271896066877725,0.518174056195317,0,35.4792312467909,65.3688577258919,77.8383111593618,82.1666577219321,68.4413071982828,89.1017705378359,80.2879810582151,90.0339489513084,83.4548161997113,81.4585933520689
"2527","XM_022453248.1",1868.29240616076,-0.300501015134174,0.273772593744467,-1.09763001118605,0.272366082546537,0.518864393106066,2516.9410908854,1589.26085849596,1791.10670168944,1551.8397477974,1583.1318408602,1747.59721393971,1912.57986526564,2445.64171866893,1793.32926890769,1755.82387808412,1863.96428317381
"2528","XM_022442828.1",22.7381331592838,3.91694745418913,3.57129921996173,1.09678501098295,0.272735384037806,0.519157033909844,0,14.6090952192668,29.8829063889792,47.2941637423971,30.9141880537962,90.0050067265089,14.5049393898803,0,0,22.9091652312933,0
"2529","XM_022488846.1",24.5337933590125,5.81015153580269,5.29679520324246,1.09691828980776,0.272677112705982,0.519157033909844,0,34.4357244454147,0,38.4265080406976,63.4554386367396,0,0,0,61.5538222422211,72.0002335840646,0
"2530","XM_022437269.1",80.4596105289257,-1.58870957023659,1.45075752259154,-1.09508966556908,0.273477355758205,0.520363632656125,0,89.7415849183535,35.4859513369128,82.7647865491949,87.0478453093736,82.5045894992998,115.003448019765,118.686580694753,98.3023728345918,76.0911559467956,99.427400709143
"2531","XM_022472960.1",101.063173153796,-1.64249598499114,1.50069900662494,-1.09448728741755,0.273741319869808,0.520660100297613,0,98.0896393293631,87.7810375176263,92.6177373288609,87.8613765739472,92.8176631867123,138.83299130314,182.916965541325,86.3590938920713,118.636748519197,125.781651499518
"2532","XM_022473625.1",46.4330777113735,-2.52098307822828,2.3070344164614,-1.09273752495424,0.27450905895863,0.521708097049681,0,64.6974216853246,22.4121797917344,0,39.0495006995321,45.9400555166556,70.452562750847,85.8732319144387,65.2286773014581,54.8183596605947,62.2918655045233
"2533","XM_022475787.1",3941.69273264766,0.21956518611511,0.200928059180066,1.09275522299422,0.274501286277033,0.521708097049681,3638.99727186027,4334.72725291675,4411.46405567305,3712.59185377817,3566.5210638906,4703.69915361349,3668.71359854043,3560.59742084258,4313.36112577952,3692.46652460095,3755.48073762847
"2534","XM_022477970.1",22.1266878617603,3.09869595385879,2.84145278552255,1.09053226914307,0.275478746703583,0.523344390935694,0,52.1753400688102,22.4121797917344,36.4559178847644,38.2359694349585,33.7518775224408,0,13.2649707835312,26.6426991794688,20.4546118136547,0
"2535","XM_022468131.1",242.605784621901,0.41172993863938,0.377781354805252,1.08986304750701,0.275773476350078,0.523491133733942,303.569994167857,204.527333069736,292.292178117202,269.97085136285,226.97522281603,254.076633571707,166.806802983623,275.771761026043,238.86557885041,240.54623492858,195.261039946871
