"","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"XM_022441854.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441855.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441856.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441857.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441858.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441859.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441860.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441861.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441862.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441863.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441864.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441865.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441866.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441867.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441868.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441869.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441870.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441871.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441872.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441873.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441874.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441875.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441876.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441877.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441878.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441879.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441880.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441881.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441882.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441883.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441884.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441885.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441886.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441887.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441888.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441889.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441890.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441891.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441892.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441893.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441894.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441895.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441896.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441897.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441898.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441899.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441900.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441901.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441902.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441903.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441904.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441905.1",0,76,28,15,66,13,92,136,38,55,32
"XM_022441906.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441907.1",14,60,39,14,46,37,62,91,46,79,38
"XM_022441908.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441909.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441910.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441911.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441912.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441913.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441914.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441915.1",0,199,196,176,161,214,70,214,78,175,0
"XM_022441916.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441917.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441918.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441919.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441920.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441921.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441922.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441923.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441924.1",0,0,0,0,0,0,0,0,0,12,0
"XM_022441925.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441926.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441927.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441928.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441929.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441930.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441931.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441932.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441933.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441934.1",0,0,208,111,201,110,0,124,0,204,0
"XM_022441935.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441936.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441937.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441938.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441939.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441940.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441941.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441942.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441943.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441944.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441945.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441946.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441947.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441948.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441949.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441950.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441951.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441952.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441953.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441954.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441955.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441956.1",26,45,72,73,79,67,77,115,98,96,68
"XM_022441957.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441958.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441959.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441960.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441961.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441962.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441963.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441964.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441965.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441966.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441967.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441968.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441969.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441970.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441971.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441972.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441973.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441974.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441975.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441976.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441977.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441978.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441979.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441980.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441981.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441982.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441983.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441984.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441985.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441986.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441987.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441988.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441989.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441990.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441991.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441992.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441993.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441994.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441995.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441996.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441997.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441998.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022441999.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442000.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442001.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442002.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442003.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442004.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442005.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442006.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442007.1",0,188,0,224,290,86,415,608,255,431,226
"XM_022442008.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442009.1",633,1288,1255,1082,1326,1743,712,1300,899,1049,471
"XM_022442010.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442011.1",0,0,0,0,82,108,0,80,0,0,0
"XM_022442012.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442013.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442014.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442015.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442017.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442018.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442019.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442020.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442021.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442022.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442023.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442024.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442025.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442026.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442027.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442028.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442029.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442030.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442031.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442032.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442033.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442034.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442035.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442036.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442037.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442038.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442039.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442040.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442041.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442042.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442043.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442044.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442045.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442046.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442047.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442048.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442049.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442050.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442051.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442052.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442053.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442054.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442055.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442056.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442057.1",0,207,0,0,106,0,221,537,0,224,0
"XM_022442058.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442059.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442060.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442061.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442062.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442063.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442064.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442065.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442066.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442067.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442068.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442069.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442070.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442071.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442072.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442073.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442074.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442075.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442076.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442077.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442078.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442079.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442080.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442081.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442083.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442084.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442085.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442086.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442087.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442088.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442089.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442090.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442091.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442092.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442093.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442094.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442095.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442096.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442097.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442098.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442099.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442100.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442101.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442102.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442103.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442104.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442105.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442106.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442107.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442108.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442109.1",0,0,0,57,154,0,0,135,0,59,0
"XM_022442110.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442111.1",162,135,295,239,267,281,176,180,347,364,230
"XM_022442112.1",49,70,94,87,126,74,87,193,88,100,68
"XM_022442113.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442114.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442115.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442116.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442117.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442118.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442119.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442120.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442121.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442122.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442123.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442124.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442125.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442126.1",0,121,117,119,120,123,131,224,132,144,104
"XM_022442127.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442128.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442129.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442130.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442132.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442133.1",0,0,0,0,101,0,255,361,192,264,0
"XM_022442134.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442135.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442136.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442137.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442138.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442139.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442140.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442141.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442142.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442143.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442144.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442145.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442146.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442147.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442148.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442149.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442150.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442151.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442152.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442153.1",37,0,100,40,110,91,0,0,36,0,0
"XM_022442154.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442155.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442156.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442157.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442158.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442159.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442160.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442161.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442162.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442163.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442164.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442165.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442166.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442167.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442168.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442169.1",0,82,0,0,0,0,0,261,0,168,0
"XM_022442170.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442171.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442172.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442173.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442174.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442175.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442176.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442177.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442178.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442179.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442180.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442181.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442182.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442183.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442184.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442185.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442186.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442187.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442188.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442189.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442190.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442191.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442192.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442193.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442194.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442195.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442196.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442197.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442198.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442199.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442200.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442201.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442202.1",0,86,100,105,146,43,161,245,107,154,99
"XM_022442203.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442204.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442205.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442206.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442207.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442208.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442209.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442210.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442211.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442212.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442213.1",485,293,650,719,604,371,558,551,754,661,439
"XM_022442214.1",0,0,37,0,0,34,0,77,0,0,0
"XM_022442215.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442216.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442217.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442218.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442219.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442220.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442221.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442222.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442223.1",189,252,300,204,96,249,0,0,130,36,36
"XM_022442224.1",184,251,308,163,107,254,0,0,177,77,32
"XM_022442225.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442226.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442227.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442228.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442229.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442230.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442231.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442232.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442233.1",22,35,58,60,69,59,40,33,68,46,37
"XM_022442234.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442235.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442236.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442237.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442238.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442239.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442240.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442241.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442242.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442243.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442244.1",0,133,97,93,112,43,42,130,113,133,106
"XM_022442245.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442246.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442247.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442248.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442249.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442250.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442251.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442252.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442253.1",0,0,11,0,0,11,0,0,0,12,0
"XM_022442254.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442255.1",0,9,0,0,0,33,0,0,0,0,0
"XM_022442256.1",0,0,0,0,0,0,0,0,128,0,0
"XM_022442257.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442258.1",0,0,0,0,0,0,35,0,0,19,0
"XM_022442259.1",0,18,0,0,8,9,9,48,8,35,19
"XM_022442260.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442261.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442262.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442263.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442264.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442265.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442266.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442267.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442268.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442269.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442270.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442271.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442272.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442273.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442274.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442275.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442276.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442277.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442278.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442279.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442280.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442281.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442282.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442283.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442284.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442285.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442286.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442287.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442288.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442289.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022442290.1",268,490,535,553,751,683,404,620,440,592,300
"XM_022442291.1",0,0,0,0,0,0,0,0,0,0,0
