"","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","C6.larva","C7.larva","C8.larva"
"XM_022474522.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474523.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474524.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474525.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474526.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474527.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474528.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474529.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474530.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474531.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474532.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474533.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474534.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474535.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474536.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474537.1",55,28,26,0,60,71,30,77,54,49,67,83
"XM_022474538.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474539.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474540.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474541.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474542.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474543.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474544.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474545.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474546.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474547.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474548.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474549.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474550.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474551.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474552.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474553.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474554.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474555.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474556.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474557.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474558.1",0,0,70,0,0,74,32,91,0,0,0,0
"XM_022474559.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474560.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474561.1",0,0,12,0,0,0,0,0,0,8,8,0
"XM_022474562.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474563.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474564.1",755,875,965,850,996,1193,993,1175,764,753,856,796
"XM_022474565.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474566.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474567.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474568.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474569.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474571.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474572.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474573.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474574.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474575.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474576.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474577.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474578.1",0,0,0,0,0,15,0,33,0,0,0,0
"XM_022474579.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474580.1",57,28,28,0,64,71,30,82,56,51,70,84
"XM_022474581.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474582.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474583.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474584.1",0,0,0,45,41,44,38,0,0,0,0,83
"XM_022474585.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474586.1",0,0,0,32,0,0,0,99,31,0,0,63
"XM_022474587.1",0,20,0,0,0,0,0,22,0,0,0,20
"XM_022474588.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474589.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474590.1",1076,949,1478,914,1655,664,850,2112,1004,686,988,1860
"XM_022474591.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474592.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474593.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474594.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474595.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474596.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474597.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474598.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474599.1",1261,1252,1407,1021,1164,1028,894,1733,1017,1394,1357,1543
"XM_022474600.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474601.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474602.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474603.1",0,0,18,0,0,10,10,12,0,12,14,0
"XM_022474604.1",155,66,152,187,142,170,144,203,0,0,129,152
"XM_022474605.1",246,197,304,246,261,316,140,375,155,59,245,278
"XM_022474606.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474607.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474608.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474609.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474610.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474611.1",1131,1304,1633,1070,1421,2017,1216,2000,1198,1522,1543,1282
"XM_022474612.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474613.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474614.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474615.1",59,66,91,50,57,89,66,64,47,57,65,77
"XM_022474616.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474617.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474618.1",103,82,85,68,80,87,96,138,31,65,70,87
"XM_022474619.1",134,92,125,139,136,101,121,127,94,25,87,94
"XM_022474620.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474621.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474622.1",0,0,0,0,120,109,0,172,0,0,61,57
"XM_022474623.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474624.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474625.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474626.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474627.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474628.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474629.1",0,0,35,35,0,0,44,34,18,0,0,35
"XM_022474630.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474631.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474632.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474633.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474634.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474635.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474636.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474637.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474638.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474639.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474640.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474641.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474642.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474643.1",68,54,62,73,56,77,69,123,47,67,64,84
"XM_022474644.1",0,0,0,39,0,42,0,0,0,0,0,0
"XM_022474645.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474646.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474647.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474648.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474649.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474650.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474651.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474652.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474653.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474654.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474655.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474656.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474659.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474660.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474661.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474662.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474663.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474664.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474665.1",35,0,0,0,0,46,28,0,0,0,0,23
"XM_022474666.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474667.1",29,62,42,0,28,0,25,37,24,0,25,0
"XM_022474668.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474669.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474670.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474671.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474672.1",322,342,457,357,515,514,231,377,223,217,348,353
"XM_022474673.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474674.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474675.1",0,0,0,0,0,42,0,39,0,0,0,32
"XM_022474676.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474677.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474678.1",162,120,176,118,216,302,169,251,133,148,167,105
"XM_022474679.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474680.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474681.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474683.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474684.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474685.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474686.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474687.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474688.1",0,0,14,0,15,0,0,0,0,0,14,0
"XM_022474689.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474690.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474691.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474692.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474693.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474694.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474695.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474696.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474697.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474698.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474699.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474700.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474701.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474702.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474703.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474704.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474705.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474706.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474707.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474708.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474709.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474710.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474712.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474713.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474714.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474715.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474716.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474717.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474718.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474719.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474720.1",76,51,109,80,80,98,30,147,73,95,121,82
"XM_022474722.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474723.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474724.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474725.1",0,0,0,0,0,0,0,316,0,0,0,0
"XM_022474726.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474727.1",0,0,0,0,0,52,63,105,52,53,68,63
"XM_022474728.1",559,454,797,410,614,503,270,909,468,110,544,712
"XM_022474729.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474730.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474731.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474732.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474733.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474734.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474735.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474736.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474737.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474738.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474739.1",13,13,16,0,12,0,0,0,0,0,0,0
"XM_022474740.1",138,135,197,147,172,218,65,214,67,0,161,148
"XM_022474741.1",165,112,161,124,152,121,68,136,82,73,149,100
"XM_022474742.1",191,0,231,211,194,236,207,317,85,0,188,197
"XM_022474743.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474744.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474745.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474746.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474747.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474748.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474749.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474750.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474751.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474752.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474753.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474754.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474755.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474756.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474757.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474758.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474759.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474760.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474761.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474762.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474763.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474764.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474765.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474766.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474767.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474768.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474769.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474770.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474771.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474772.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474773.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474774.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474775.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474776.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474777.1",0,0,68,0,0,0,0,189,0,0,0,0
"XM_022474778.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474779.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474780.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474781.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474782.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474783.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474784.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474785.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474786.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474787.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474788.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474789.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474790.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474791.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474792.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474793.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474794.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474795.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474796.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474797.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474798.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474799.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474800.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474801.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474802.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474803.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474804.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474805.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474806.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474807.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474808.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474809.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474810.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474811.1",0,0,26,12,16,38,28,46,16,21,27,45
"XM_022474812.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474813.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474814.1",123,123,187,170,173,193,169,246,122,55,165,140
"XM_022474815.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474816.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474817.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474818.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474819.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474820.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474821.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474822.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474823.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474824.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474825.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474826.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474827.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474828.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474829.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474830.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474831.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474832.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474833.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474834.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474835.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474836.1",47,0,48,55,63,55,26,88,26,19,51,56
"XM_022474837.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474838.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474839.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474841.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474842.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474843.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474844.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474845.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474846.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474847.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474848.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474849.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474850.1",42,48,72,67,59,101,75,76,43,44,47,69
"XM_022474851.1",275,314,421,262,317,305,158,478,308,188,422,548
"XM_022474852.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474853.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474854.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474855.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474856.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474857.1",0,0,21,0,0,28,0,0,0,0,0,0
"XM_022474859.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474860.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474861.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474862.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474863.1",0,0,33,0,0,0,0,28,0,0,0,29
"XM_022474864.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474865.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474866.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474867.1",212,226,302,257,249,264,198,384,169,130,249,247
"XM_022474868.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474869.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474870.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474871.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474872.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474873.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474874.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474875.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474876.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474877.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474878.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474879.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474880.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474881.1",62,60,94,89,116,164,70,123,53,60,68,52
"XM_022474882.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474883.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474884.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474885.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474886.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474887.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474888.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474889.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474890.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474891.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474892.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474893.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474894.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474895.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474896.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474897.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474898.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474899.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474900.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474901.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474902.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474903.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474904.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474905.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474906.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474907.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474908.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474909.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474911.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474912.1",53,52,112,56,58,97,79,106,61,59,83,98
"XM_022474913.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474914.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474915.1",137,96,136,112,117,196,166,222,92,94,166,128
"XM_022474916.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474917.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474918.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474919.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474920.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474921.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474922.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474923.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474924.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474925.1",0,0,150,0,163,0,0,83,0,0,0,0
"XM_022474926.1",108,97,108,197,127,123,114,136,82,119,124,155
"XM_022474927.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474928.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474929.1",10,0,0,15,11,25,34,28,14,15,29,30
"XM_022474930.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474931.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474932.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474933.1",0,0,0,0,143,0,0,0,0,0,0,0
"XM_022474934.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474935.1",0,0,0,0,0,21,0,24,0,0,0,0
"XM_022474937.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474939.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022474940.1",0,0,0,0,0,0,0,0,0,0,0,0
