Date & time of file creation	5/7/2021 2:51 PM																																													
Raw data file path	C:\Users\user\Documents\Oysters larvael 2021\april 30 2021\may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt																																													
Data file path	C:\Users\user\Documents\Oysters larvael 2021\april 30 2021\may 7 2021 high temp low salinity 7-8 and 19-20-21.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
5/7/2021/2:52:29 PM	M1   	1014.0	17.1	23.0975	27.86	99.87	25.7800	27.86	99.49	NaN	27.86	NaN	25.2075	27.86	100.25	24.9325	27.95	101.68	25.5375	27.95	101.96	24.8900	27.95	102.17	25.1225	27.95	100.99	NaN	NaN	NaN	NaN	27.8600	27.86	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:30 PM	M1   	1014.0	17.1	23.0875	27.86	99.97	25.7825	27.86	99.46	NaN	27.86	NaN	25.2275	27.86	100.05	24.9425	27.95	101.58	25.5300	27.95	102.04	24.9325	27.95	101.74	25.1225	27.95	100.99	NaN	NaN	NaN	NaN	27.8600	27.86	OFF	27.9475	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:31 PM	M1   	1014.0	17.1	23.0900	27.86	99.94	25.7875	27.86	99.41	NaN	27.86	NaN	25.2175	27.86	100.14	24.9500	27.94	101.51	25.5325	27.94	102.03	24.9475	27.94	101.60	25.1100	27.94	101.13	NaN	NaN	NaN	NaN	27.8625	27.86	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:32 PM	M1   	1014.0	17.1	23.1175	27.87	99.65	25.7850	27.87	99.42	NaN	27.87	NaN	25.2150	27.87	100.16	24.9475	27.94	101.54	25.5400	27.94	101.95	24.9225	27.94	101.85	25.1425	27.94	100.80	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:33 PM	M1   	1014.0	17.1	23.1100	27.87	99.72	25.7975	27.87	99.30	NaN	27.87	NaN	25.2175	27.87	100.13	24.9425	27.94	101.59	25.5375	27.94	101.98	25.0100	27.94	100.97	25.1425	27.94	100.80	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:34 PM	M1   	1014.0	17.1	23.1075	27.87	99.75	25.7900	27.87	99.38	NaN	27.87	NaN	25.1825	27.87	100.48	24.9500	27.94	101.51	25.5325	27.94	102.03	24.9075	27.94	102.01	25.1150	27.94	101.08	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:35 PM	M1   	1014.0	17.1	23.1025	27.87	99.80	25.7875	27.87	99.40	NaN	27.87	NaN	25.1975	27.87	100.33	24.9500	27.94	101.51	25.5375	27.94	101.98	24.9800	27.94	101.27	25.0975	27.94	101.25	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:36 PM	M1   	1014.0	17.1	23.1075	27.87	99.75	25.7825	27.87	99.45	NaN	27.87	NaN	25.2125	27.87	100.18	24.9500	27.94	101.51	25.5250	27.94	102.10	25.0100	27.94	100.96	25.0950	27.94	101.28	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9425	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:37 PM	M1   	1014.0	17.1	23.1025	27.87	99.80	25.7900	27.87	99.38	NaN	27.87	NaN	25.1925	27.87	100.38	24.9500	27.95	101.50	25.5150	27.95	102.19	24.8950	27.95	102.12	25.1175	27.95	101.04	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9475	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:38 PM	M1   	1014.0	17.1	23.1225	27.87	99.59	25.7875	27.87	99.40	NaN	27.87	NaN	25.2000	27.87	100.31	24.9500	27.94	101.51	25.5275	27.94	102.08	24.8525	27.94	102.57	25.1475	27.94	100.75	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:39 PM	M1   	1014.0	17.1	23.1525	27.87	99.28	25.7775	27.87	99.49	NaN	27.87	NaN	25.1950	27.87	100.35	24.9475	27.94	101.54	25.5250	27.94	102.10	24.9350	27.94	101.73	25.1575	27.94	100.65	NaN	NaN	NaN	NaN	27.8725	27.87	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:40 PM	M1   	1014.0	17.1	23.1250	27.88	99.56	25.7775	27.88	99.49	NaN	27.88	NaN	25.1875	27.88	100.42	24.9400	27.94	101.61	25.5375	27.94	101.98	24.8750	27.94	102.34	25.1125	27.94	101.10	NaN	NaN	NaN	NaN	27.8775	27.88	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:41 PM	M1   	1014.0	17.1	23.1125	27.87	99.70	25.8000	27.87	99.28	NaN	27.87	NaN	25.2100	27.87	100.21	24.9425	27.94	101.59	25.5312	27.94	102.04	24.8487	27.94	102.61	25.0950	27.94	101.28	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9400	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:42 PM	M1   	1014.0	17.1	23.1175	27.87	99.65	25.7975	27.87	99.30	NaN	27.87	NaN	25.2125	27.87	100.18	24.9575	27.94	101.43	25.5425	27.94	101.92	24.9450	27.94	101.62	25.1250	27.94	100.97	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9425	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:43 PM	M1   	1014.0	17.1	23.1150	27.87	99.67	25.7900	27.87	99.38	NaN	27.87	NaN	25.2200	27.87	100.11	24.9500	27.95	101.50	25.5450	27.95	101.89	24.8475	27.95	102.61	25.1075	27.95	101.14	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9475	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:44 PM	M1   	1014.0	17.1	23.1250	27.87	99.57	25.7850	27.87	99.42	NaN	27.87	NaN	25.2175	27.87	100.13	24.9500	27.94	101.51	25.5300	27.94	102.05	24.8675	27.94	102.41	25.1050	27.94	101.17	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9425	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:45 PM	M1   	1014.0	17.1	23.1150	27.87	99.67	25.7750	27.87	99.52	NaN	27.87	NaN	25.2075	27.87	100.23	24.9500	27.95	101.50	25.5325	27.95	102.01	24.8975	27.95	102.10	25.1250	27.95	100.97	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9475	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:46 PM	M1   	1014.0	17.1	23.1325	27.87	99.49	25.7900	27.87	99.38	NaN	27.87	NaN	25.2100	27.87	100.21	24.9500	27.94	101.51	25.5425	27.94	101.92	25.0325	27.94	100.74	25.1350	27.94	100.87	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9425	27.94	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:47 PM	M1   	1014.0	17.1	23.1350	27.87	99.46	25.7875	27.87	99.40	NaN	27.87	NaN	25.2325	27.87	99.98	24.9450	27.95	101.55	25.5475	27.95	101.86	25.0600	27.95	100.45	25.1225	27.95	100.99	NaN	NaN	NaN	NaN	27.8725	27.87	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:48 PM	M1   	1014.0	17.1	23.1175	27.88	99.63	25.7800	27.88	99.46	NaN	27.88	NaN	25.2100	27.88	100.19	24.9325	27.95	101.68	25.5400	27.95	101.93	24.9225	27.95	101.84	25.1350	27.95	100.86	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:49 PM	M1   	1014.0	17.1	23.1075	27.88	99.74	25.7800	27.88	99.46	NaN	27.88	NaN	25.2100	27.88	100.19	24.9375	27.95	101.62	25.5400	27.95	101.93	24.8975	27.95	102.09	25.1450	27.95	100.76	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:50 PM	M1   	1014.0	17.1	23.1075	27.88	99.74	25.7825	27.88	99.43	NaN	27.88	NaN	25.2050	27.88	100.24	24.9375	27.95	101.62	25.5375	27.95	101.96	24.9800	27.95	101.25	25.1300	27.95	100.91	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9525	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:51 PM	M1   	1014.0	17.1	23.1275	27.88	99.53	25.7950	27.88	99.31	NaN	27.88	NaN	25.2025	27.88	100.27	24.9625	27.96	101.36	25.5325	27.96	102.00	24.9650	27.96	101.40	25.1300	27.96	100.90	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9575	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:52 PM	M1   	1014.0	17.1	23.1200	27.88	99.61	25.8000	27.88	99.26	NaN	27.88	NaN	25.2325	27.88	99.97	24.9700	27.95	101.29	25.5425	27.95	101.91	24.9450	27.95	101.61	25.1275	27.95	100.93	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9525	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:53 PM	M1   	1014.0	17.1	23.1200	27.88	99.61	25.7750	27.88	99.51	NaN	27.88	NaN	25.2025	27.88	100.27	24.9700	27.96	101.28	25.5525	27.96	101.79	24.9800	27.96	101.24	25.1225	27.96	100.97	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:54 PM	M1   	1014.0	17.1	23.1225	27.88	99.58	25.7925	27.88	99.34	NaN	27.88	NaN	25.1825	27.88	100.47	24.9625	27.96	101.36	25.5550	27.96	101.77	24.8550	27.96	102.51	25.1300	27.96	100.90	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:55 PM	M1   	1014.0	17.1	23.1225	27.88	99.58	25.8025	27.88	99.24	NaN	27.88	NaN	25.1975	27.88	100.32	24.9450	27.96	101.53	25.5425	27.96	101.89	24.8725	27.96	102.33	25.1225	27.96	100.97	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:56 PM	M1   	1014.0	17.1	23.1150	27.88	99.66	25.8075	27.88	99.19	NaN	27.88	NaN	25.2150	27.88	100.15	24.9525	27.96	101.46	25.5500	27.96	101.82	24.9625	27.96	101.42	25.1100	27.96	101.10	NaN	NaN	NaN	NaN	27.8775	27.88	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:57 PM	M1   	1014.0	17.1	23.1550	27.87	99.26	25.7975	27.87	99.30	NaN	27.87	NaN	25.2025	27.87	100.28	24.9350	27.96	101.63	25.5450	27.96	101.87	24.9450	27.96	101.59	25.1350	27.96	100.85	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:58 PM	M1   	1014.0	17.1	23.1375	27.87	99.44	25.7925	27.87	99.35	NaN	27.87	NaN	25.2125	27.87	100.18	24.9500	27.96	101.48	25.5300	27.96	102.02	24.9875	27.96	101.16	25.1275	27.96	100.92	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:52:59 PM	M1   	1014.0	17.1	23.1300	27.87	99.52	25.7975	27.87	99.30	NaN	27.87	NaN	25.2175	27.87	100.13	24.9550	27.96	101.43	25.5275	27.96	102.04	25.0475	27.96	100.56	25.1425	27.96	100.77	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:00 PM	M1   	1014.0	17.1	23.1275	27.87	99.54	25.7900	27.87	99.37	NaN	27.87	NaN	25.2125	27.87	100.18	24.9575	27.96	101.41	25.5275	27.96	102.04	24.9725	27.96	101.32	25.1150	27.96	101.05	NaN	NaN	NaN	NaN	27.8725	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:01 PM	M1   	1014.0	17.1	23.1125	27.88	99.69	25.7950	27.88	99.32	NaN	27.88	NaN	25.2175	27.88	100.12	24.9250	27.96	101.74	25.5500	27.96	101.82	24.9500	27.96	101.54	25.1025	27.96	101.17	NaN	NaN	NaN	NaN	27.8775	27.88	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:02 PM	M1   	1014.0	17.1	23.1000	27.87	99.83	25.8000	27.87	99.28	NaN	27.87	NaN	25.2075	27.87	100.23	24.9425	27.96	101.56	25.5425	27.96	101.89	24.9450	27.96	101.59	25.1150	27.96	101.05	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:03 PM	M1   	1014.0	17.1	23.1300	27.87	99.52	25.7725	27.87	99.55	NaN	27.87	NaN	25.2025	27.87	100.28	24.9500	27.96	101.48	25.5250	27.96	102.07	24.9025	27.96	102.03	25.1350	27.96	100.85	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:04 PM	M1   	1014.0	17.1	23.1300	27.87	99.52	25.7825	27.87	99.45	NaN	27.87	NaN	25.1975	27.87	100.33	24.9500	27.96	101.48	25.5375	27.96	101.94	24.8450	27.96	102.61	25.1450	27.96	100.75	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:05 PM	M1   	1014.0	17.1	23.1275	27.87	99.54	25.7900	27.87	99.38	NaN	27.87	NaN	25.1725	27.87	100.58	24.9500	27.96	101.49	25.5325	27.96	102.00	24.9000	27.96	102.05	25.1275	27.96	100.93	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9575	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:06 PM	M1   	1014.0	17.1	23.1175	27.87	99.64	25.7875	27.87	99.40	NaN	27.87	NaN	25.2075	27.87	100.23	24.9475	27.95	101.52	25.5350	27.95	101.98	24.8850	27.95	102.22	25.1300	27.95	100.91	NaN	NaN	NaN	NaN	27.8725	27.87	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:07 PM	M1   	1014.0	17.1	23.1100	27.88	99.71	25.7825	27.88	99.43	NaN	27.88	NaN	25.2000	27.88	100.29	24.9400	27.95	101.60	25.5300	27.95	102.03	25.0075	27.95	100.97	25.1550	27.95	100.66	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9525	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:08 PM	M1   	1014.0	17.1	23.1125	27.88	99.69	25.7925	27.88	99.34	NaN	27.88	NaN	25.2000	27.88	100.29	24.9375	27.96	101.61	25.5550	27.96	101.77	24.9500	27.96	101.54	25.1400	27.96	100.80	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:09 PM	M1   	1014.0	17.1	23.1225	27.88	99.58	25.7975	27.88	99.29	NaN	27.88	NaN	25.2050	27.88	100.24	24.9300	27.96	101.69	25.5375	27.96	101.94	24.8750	27.96	102.31	25.1425	27.96	100.77	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:10 PM	M1   	1014.0	17.1	23.1275	27.88	99.53	25.7875	27.88	99.38	NaN	27.88	NaN	25.2100	27.88	100.19	24.9300	27.96	101.69	25.5300	27.96	102.02	24.8375	27.96	102.69	25.1500	27.96	100.70	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:11 PM	M1   	1014.0	17.1	23.1100	27.88	99.71	25.7800	27.88	99.46	NaN	27.88	NaN	25.1825	27.88	100.47	24.9275	27.96	101.71	25.5300	27.96	102.02	24.8525	27.96	102.54	25.1350	27.96	100.85	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9575	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:12 PM	M1   	1014.0	17.1	23.0875	27.88	99.95	25.7825	27.88	99.43	NaN	27.88	NaN	25.1950	27.88	100.34	24.9275	27.95	101.73	25.5275	27.95	102.06	24.8575	27.95	102.50	25.0950	27.95	101.26	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:13 PM	M1   	1014.0	17.1	23.1250	27.88	99.55	25.7875	27.88	99.38	NaN	27.88	NaN	25.2100	27.88	100.19	24.9475	27.95	101.52	25.5275	27.95	102.06	24.9325	27.95	101.74	25.1150	27.95	101.06	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:14 PM	M1   	1014.0	17.1	23.1525	27.88	99.27	25.7875	27.88	99.38	NaN	27.88	NaN	25.2100	27.88	100.19	24.9425	27.95	101.57	25.5450	27.95	101.88	24.9075	27.95	101.99	25.1250	27.95	100.96	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:15 PM	M1   	1014.0	17.1	23.0975	27.88	99.84	25.8050	27.88	99.21	NaN	27.88	NaN	25.2125	27.88	100.17	24.9500	27.95	101.50	25.5375	27.95	101.96	24.8875	27.95	102.19	25.1125	27.95	101.09	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:16 PM	M1   	1014.0	17.1	23.0975	27.88	99.84	25.7925	27.88	99.34	NaN	27.88	NaN	25.2125	27.88	100.17	24.9425	27.95	101.57	25.5550	27.95	101.78	24.8750	27.95	102.32	25.1275	27.95	100.94	NaN	NaN	NaN	NaN	27.8775	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:17 PM	M1   	1014.0	17.1	23.1175	27.87	99.64	25.7925	27.87	99.35	NaN	27.87	NaN	25.1975	27.87	100.33	24.9200	27.95	101.80	25.5400	27.95	101.93	24.9425	27.95	101.63	25.1550	27.95	100.66	NaN	NaN	NaN	NaN	27.8725	27.87	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:18 PM	M1   	1014.0	17.1	23.1125	27.88	99.69	25.7725	27.88	99.53	NaN	27.88	NaN	25.2125	27.88	100.17	24.9200	27.95	101.80	25.5375	27.95	101.96	24.8900	27.95	102.17	25.1600	27.95	100.61	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:19 PM	M1   	1014.0	17.1	23.1150	27.88	99.66	25.7800	27.88	99.46	NaN	27.88	NaN	25.1900	27.88	100.39	24.9250	27.95	101.75	25.5325	27.95	102.01	24.8150	27.95	102.94	25.1300	27.95	100.91	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:20 PM	M1   	1014.0	17.1	23.1125	27.88	99.69	25.7800	27.88	99.46	NaN	27.88	NaN	25.1900	27.88	100.39	24.9425	27.95	101.57	25.5400	27.95	101.93	24.8975	27.95	102.09	25.1375	27.95	100.84	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:21 PM	M1   	1014.0	17.1	23.1425	27.88	99.37	25.7775	27.88	99.48	NaN	27.88	NaN	25.1900	27.88	100.39	24.9475	27.95	101.52	25.5400	27.95	101.93	24.9575	27.95	101.48	25.1550	27.95	100.66	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9525	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:22 PM	M1   	1014.0	17.1	23.1275	27.88	99.53	25.7800	27.88	99.46	NaN	27.88	NaN	25.1900	27.88	100.39	24.9425	27.96	101.56	25.5400	27.96	101.92	24.8125	27.96	102.95	25.1400	27.96	100.80	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9575	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:23 PM	M1   	1014.0	17.1	23.1450	27.88	99.35	25.8025	27.88	99.24	NaN	27.88	NaN	25.1950	27.88	100.34	24.9525	27.95	101.47	25.5400	27.95	101.93	24.8400	27.95	102.68	25.1375	27.95	100.84	NaN	NaN	NaN	NaN	27.8800	27.88	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:24 PM	M1   	1014.0	17.1	23.1275	27.88	99.53	25.7850	27.88	99.41	NaN	27.88	NaN	25.2150	27.88	100.15	24.9600	27.95	101.39	25.5350	27.95	101.98	24.8200	27.95	102.88	25.1300	27.95	100.91	NaN	NaN	NaN	NaN	27.8775	27.88	OFF	27.9525	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:25 PM	M1   	1014.0	17.1	23.1200	27.87	99.62	25.7975	27.87	99.30	NaN	27.87	NaN	25.2275	27.87	100.03	24.9575	27.96	101.41	25.5225	27.96	102.09	24.8750	27.96	102.31	25.1350	27.96	100.85	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:26 PM	M1   	1014.0	17.1	23.1225	27.87	99.59	25.7825	27.87	99.45	NaN	27.87	NaN	25.2125	27.87	100.18	24.9475	27.96	101.51	25.5275	27.96	102.04	24.9175	27.96	101.87	25.1475	27.96	100.72	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:27 PM	M1   	1014.0	17.1	23.1200	27.87	99.62	25.7600	27.87	99.67	NaN	27.87	NaN	25.1950	27.87	100.36	24.9375	27.96	101.61	25.5250	27.96	102.07	24.8275	27.96	102.79	25.1375	27.96	100.82	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:28 PM	M1   	1014.0	17.1	23.1050	27.87	99.78	25.7675	27.87	99.59	NaN	27.87	NaN	25.2100	27.87	100.21	24.9350	27.96	101.63	25.5350	27.96	101.97	24.8875	27.96	102.18	25.1250	27.96	100.95	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:29 PM	M1   	1014.0	17.1	23.1425	27.87	99.39	25.7875	27.87	99.40	NaN	27.87	NaN	25.2125	27.87	100.18	24.9500	27.96	101.48	25.5275	27.96	102.04	24.9700	27.96	101.34	25.1175	27.96	101.02	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:30 PM	M1   	1014.0	17.1	23.1200	27.87	99.62	25.7850	27.87	99.42	NaN	27.87	NaN	25.2200	27.87	100.11	24.9475	27.96	101.51	25.5475	27.96	101.84	24.8675	27.96	102.38	25.1375	27.96	100.82	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:31 PM	M1   	1014.0	17.1	23.1225	27.87	99.59	25.8000	27.87	99.28	NaN	27.87	NaN	25.2150	27.87	100.16	24.9400	27.96	101.58	25.5375	27.96	101.94	24.8200	27.96	102.87	25.1300	27.96	100.90	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9600	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:32 PM	M1   	1014.0	17.1	23.1250	27.87	99.57	25.8000	27.87	99.28	NaN	27.87	NaN	25.1975	27.87	100.33	24.9425	27.96	101.56	25.5325	27.96	102.00	24.8325	27.96	102.75	25.1300	27.96	100.90	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9575	27.96	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:33 PM	M1   	1014.0	17.1	23.1125	27.87	99.70	25.8000	27.87	99.28	NaN	27.87	NaN	25.1900	27.87	100.41	24.9475	27.95	101.52	25.5400	27.95	101.93	24.9475	27.95	101.58	25.1275	27.95	100.94	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/2:53:34 PM	M1   	1014.0	17.1	23.1150	27.87	99.67	25.8000	27.87	99.28	NaN	27.87	NaN	25.1875	27.87	100.43	24.9400	27.95	101.60	25.5350	27.95	101.98	24.9125	27.95	101.94	25.1250	27.95	100.96	NaN	NaN	NaN	NaN	27.8700	27.87	OFF	27.9500	27.95	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
